Site,Depth,Plot,ID,Genus,Species,Comment
IUI,30,1,1802,xeniid,Octocorallia,Octocorallia
IUI,30,1,1803,Astreopora,gracilis,
IUI,30,1,1804,Turbinaria ,reniformis,
IUI,30,1,1805,Gyrosmilia,interrupta,
IUI,30,1,1806,Goniastrea,pectinata,
IUI,30,1,1807,Gyrosmilia,interrupta,
IUI,30,1,1808,xeniid,Octocorallia,Octocorallia
IUI,30,1,1809,xeniid,Octocorallia,Octocorallia
IUI,30,1,1810,xeniid,Octocorallia,Octocorallia
IUI,30,1,1811,Psammocora,profundacella,
IUI,30,1,1812,Favites,sp.,
IUI,30,1,1813,merulinid,,
IUI,30,1,1814,Gyrosmilia,interrupta,
IUI,30,1,1815,Gyrosmilia,interrupta,
IUI,30,1,1816,Montipora,verrucosa,
IUI,30,1,1817,Gyrosmilia,interrupta,
IUI,30,1,1818,Gyrosmilia,interrupta,
IUI,30,1,1819,Gyrosmilia,interrupta,
IUI,30,1,1820,Gyrosmilia,interrupta,
IUI,30,1,1821,Gyrosmilia,interrupta,
IUI,30,1,1822,Montipora,cryptus,
IUI,30,1,1823,Dipsastraea,favus,
IUI,30,1,1824,Dipsastraea,danae,
IUI,30,1,1825,Dipsastraea,matthai,
IUI,30,1,1826,Astreopora,myriophthalma,
IUI,30,1,1827,Gyrosmilia,interrupta,
IUI,30,1,1828,Gyrosmilia,interrupta,
IUI,30,1,1829,Stylophora,pistillata,
IUI,30,1,1830,Dipsastraea,matthai,
IUI,30,1,1831,Alveopora,ocellata,
IUI,30,1,1832,Alveopora,ocellata,
IUI,30,1,1833,Gyrosmilia,interrupta,
IUI,30,1,1834,Gyrosmilia,interrupta,
IUI,30,1,1835,Montipora,verrucosa,
IUI,30,1,1836,Porites,sp.,too small to id
IUI,30,1,1837,xeniid,Octocorallia,Octocorallia
IUI,30,1,1838,xeniid,Octocorallia,Octocorallia
IUI,30,1,1839,Favites,pentagona,
IUI,30,1,1840,fungiid,,
IUI,30,1,1841,Stylocoeniella,guentheri,
IUI,30,1,1842,Psammocora,profundacella,
IUI,30,1,1843,Seriatopora,hystrix,
IUI,30,1,1844,xeniid,Octocorallia,Octocorallia
IUI,30,1,1845,Gyrosmilia,interrupta,
IUI,30,1,1846,Gyrosmilia,interrupta,
IUI,30,1,1847,Gyrosmilia,interrupta,
IUI,30,1,1848,Echinopora,forskaliana,
IUI,30,1,1849,xeniid,Octocorallia,Octocorallia
IUI,30,1,1850,xeniid,Octocorallia,Octocorallia
IUI,30,1,1851,Stylophora,pistillata,
IUI,30,1,1852,Gyrosmilia,interrupta,
IUI,30,1,1853,Gyrosmilia,interrupta,
IUI,30,1,1854,Porites,nodifera,
IUI,30,1,1855,Montipora,verrucosa,
IUI,30,1,1856,Psammocora,profundacella,
IUI,30,1,1857,Pavona,decussata,
IUI,30,1,1858,Gyrosmilia,interrupta,
IUI,30,1,1859,Gyrosmilia,interrupta,
IUI,30,1,1860,Gyrosmilia,interrupta,
IUI,30,1,1861,Gyrosmilia,interrupta,
IUI,30,1,1862,Gyrosmilia,interrupta,
IUI,30,1,1863,Gyrosmilia,interrupta,
IUI,30,1,1864,Paramontastraea,peresi,
IUI,30,1,1865,Psammocora,profundacella,
IUI,30,1,1866,Gyrosmilia,interrupta,
IUI,30,1,1867,Gyrosmilia,interrupta,
IUI,30,1,1868,Gyrosmilia,interrupta,
IUI,30,1,1869,Acropora,valida,
IUI,30,1,1870,Acropora,variolosa,
IUI,30,1,1871,Porites,lutea,
IUI,30,1,1872,Porites,lutea,
IUI,30,1,1873,Gyrosmilia,interrupta,
IUI,30,1,1874,Dipsastraea,danae,
IUI,30,1,1875,Paramontastraea,peresi,
IUI,30,1,1876,Porites,solida,
IUI,30,1,1877,Gyrosmilia,interrupta,
IUI,30,1,1878,Stylophora,pistillata,
IUI,30,1,1879,Favites,abdita,
IUI,30,1,1880,Rhytisma,Octocorallia,Octocorallia
IUI,30,2,1881,Porites,columnaris,
IUI,30,2,1882,Porites,lutea,
IUI,30,2,1883,Paramontastraea,peresi,
IUI,30,2,1884,Astreopora,myriophthalma,
IUI,30,2,1885,Acropora,squarrosa,
IUI,30,2,1886,Gyrosmilia,interrupta,
IUI,30,2,1887,Gyrosmilia,interrupta,
IUI,30,2,1888,Gyrosmilia,interrupta,
IUI,30,2,1889,Dipsastraea,favus,
IUI,30,2,1890,Acanthastrea,echinata,
IUI,30,2,1891,Tubipora,Octocorallia,Octocorallia
IUI,30,2,1892,Coscinaraea,monile,
IUI,30,2,1893,Dipsastraea,favus,
IUI,30,2,1894,Platygyra,crosslandi,
IUI,30,2,1895,Platygyra,crosslandi,
IUI,30,2,1896,Montipora,cryptus,
IUI,30,2,1897,Gyrosmilia,interrupta,
IUI,30,2,1898,Paramontastraea,peresi,
IUI,30,2,1899,Montipora,informis,
IUI,30,2,1900,Millepora,exaesa,
IUI,30,2,1901,Gyrosmilia,interrupta,
IUI,30,2,1902,Rhytisma,Octocorallia,Octocorallia
IUI,30,2,1903,Dipsastraea,danae,
IUI,30,2,1904,Gyrosmilia,interrupta,
IUI,30,2,1905,Gyrosmilia,interrupta,
IUI,30,2,1906,Gyrosmilia,interrupta,
IUI,30,2,1907,Millepora,exaesa,
IUI,30,2,1908,Porites,solida,
IUI,30,2,1909,Montipora,sp.,
IUI,30,2,1910,Dipsastraea,favus,
IUI,30,2,1911,xeniid,Octocorallia,Octocorallia
IUI,30,2,1912,xeniid,Octocorallia,Octocorallia
IUI,30,2,1913,xeniid,Octocorallia,Octocorallia
IUI,30,2,1914,Gyrosmilia,interrupta,
IUI,30,2,1915,Gyrosmilia,interrupta,
IUI,30,2,1916,Dipsastraea,favus,
IUI,30,2,1917,Gyrosmilia,interrupta,
IUI,30,2,1918,Gyrosmilia,interrupta,
IUI,30,2,1919,Gyrosmilia,interrupta,
IUI,30,2,1920,Gyrosmilia,interrupta,
IUI,30,2,1921,Gyrosmilia,interrupta,
IUI,30,2,1922,Gyrosmilia,interrupta,
IUI,30,2,1923,Gyrosmilia,interrupta,
IUI,30,2,1924,Porites,solida,
IUI,30,2,1925,Psammocora,profundacella,
IUI,30,2,1926,Alveopora,allingi,
IUI,30,2,1927,Stylophora,subseriata,
IUI,30,2,1928,Acropora,squarrosa,
IUI,30,2,1929,Gyrosmilia,interrupta,
IUI,30,2,1930,Acanthastrea,echinata,
IUI,30,2,1931,Gyrosmilia,interrupta,
IUI,30,2,1932,Porites,lutea,
IUI,30,2,1933,merulinid,,too small to id
IUI,30,2,1934,Gyrosmilia,interrupta,
IUI,30,2,1935,Gyrosmilia,interrupta,
IUI,30,2,1936,Gyrosmilia,interrupta,
IUI,30,2,1937,Gyrosmilia,interrupta,
IUI,30,2,1938,Gyrosmilia,interrupta,
IUI,30,2,1939,Gyrosmilia,interrupta,
IUI,30,2,1940,Gyrosmilia,interrupta,
IUI,30,2,1941,Gyrosmilia,interrupta,
IUI,30,2,1942,Dipsastraea,favus,
IUI,30,2,1943,Sclerophyllia,margariticola,
IUI,30,2,1944,Psammocora,profundacella,
IUI,30,2,1945,xeniid,Octocorallia,Octocorallia
IUI,30,2,1946,Favites,complanata,
IUI,30,2,1947,Goniastrea,pectinata,
IUI,30,2,1948,Stylophora,pistillata,
IUI,30,2,1949,Gyrosmilia,interrupta,
IUI,30,2,1950,Gyrosmilia,interrupta,
IUI,30,2,1951,Gyrosmilia,interrupta,
IUI,30,2,1952,Gyrosmilia,interrupta,
IUI,30,2,1953,porites,fontanesii,
IUI,30,2,1954,Porites,lutea,
IUI,30,2,1955,Gyrosmilia,interrupta,
IUI,30,2,1956,Cynarina,lacrymalis,
IUI,30,2,1957,Millepora,exaesa,
IUI,30,2,1958,Porites,solida,
IUI,30,2,1959,Paramontastraea,peresi,
IUI,30,2,1960,Dipsastraea,danae,
IUI,30,2,1961,Montipora,verrucosa,
IUI,30,2,1962,Echinopora,fruticulosa,
IUI,30,2,1963,Favites,halicora,
IUI,30,2,1964,xeniid,Octocorallia,Octocorallia
IUI,30,2,1965,xeniid,Octocorallia,Octocorallia
IUI,30,2,1966,merulinid,,
IUI,30,2,1967,Porites,lutea,
IUI,30,2,1968,Porites,columnaris,
IUI,30,2,1969,Montipora,verrucosa,
IUI,30,2,1970,Gyrosmilia,interrupta,
IUI,30,2,1971,Porites,lutea,
IUI,30,2,1972,Gyrosmilia,interrupta,
IUI,30,2,1973,Gyrosmilia,interrupta,
IUI,30,2,1974,Gyrosmilia,interrupta,
IUI,30,2,1975,Stylophora,pistillata,
IUI,30,2,1976,Dipsastraea,favus,
IUI,30,2,1977,Platygyra,crosslandi,
IUI,30,2,1978,Echinophyllia,aspera,
IUI,30,2,1979,Gyrosmilia,interrupta,
IUI,30,2,1980,Platygyra,acuta,
IUI,30,2,1981,Acropora,valida,
IUI,30,2,1982,Dipsastraea,favus,
IUI,30,3,1983,Dipsastraea,favus,
IUI,30,3,1984,Gardinoseris,planulata,
IUI,30,3,1985,Gyrosmilia,interrupta,
IUI,30,3,1986,Gyrosmilia,interrupta,
IUI,30,3,1987,Gyrosmilia,interrupta,
IUI,30,3,1988,Gyrosmilia,interrupta,
IUI,30,3,1989,Gyrosmilia,interrupta,
IUI,30,3,1990,Acropora,valida,
IUI,30,3,1991,Montipora,danae,
IUI,30,3,1992,Turbinaria ,reniformis,
IUI,30,3,1993,Goniastrea,pectinata,
IUI,30,3,1994,Montipora,verrucosa,
IUI,30,3,1995,Paramontastraea,peresi,
IUI,30,3,1996,Gyrosmilia,interrupta,
IUI,30,3,1997,Gyrosmilia,interrupta,
IUI,30,3,1998,Dipsastraea,sp.,
IUI,30,3,1999,Acropora,valida,
IUI,30,3,2000,Echinophyllia,bulbosa,
IUI,30,3,2001,Favites,abdita,
IUI,30,3,2002,merulinid,,too small to id
IUI,30,3,2003,Psammocora,profundacella,
IUI,30,3,2004,Gyrosmilia,interrupta,
IUI,30,3,2005,Gyrosmilia,interrupta,
IUI,30,3,2006,Montipora,meandrina,
IUI,30,3,2007,merulinid,,
IUI,30,3,2008,Rhytisma,Octocorallia,Octocorallia
IUI,30,3,2009,Pavona,varians,
IUI,30,3,2010,Dipsastraea,favus,
IUI,30,3,2011,Dipsastraea,danae,
IUI,30,3,2012,Gyrosmilia,interrupta,
IUI,30,3,2013,Gyrosmilia,interrupta,
IUI,30,3,2014,Gyrosmilia,interrupta,
IUI,30,3,2015,Gyrosmilia,interrupta,
IUI,30,3,2016,Pavona,decussata,
IUI,30,3,2017,Paramontastraea,peresi,
IUI,30,3,2018,merulinid,,too small to id
IUI,30,3,2019,Dipsastraea,favus,
IUI,30,3,2020,Gyrosmilia,interrupta,
IUI,30,3,2021,Gyrosmilia,interrupta,
IUI,30,3,2022,Montipora,cryptus,
IUI,30,3,2023,Porites,solida,
IUI,30,3,2024,xeniid,Octocorallia,Octocorallia
IUI,30,3,2025,xeniid,Octocorallia,Octocorallia
IUI,30,3,2026,xeniid,Octocorallia,Octocorallia
IUI,30,3,2027,xeniid,Octocorallia,Octocorallia
IUI,30,3,2028,xeniid,Octocorallia,Octocorallia
IUI,30,3,2029,Montipora,verrucosa,
IUI,30,3,2030,Acropora,squarrosa,
IUI,30,3,2031,Dipsastraea,danae,
IUI,30,3,2032,Dipsastraea,favus,
IUI,30,3,2033,Paramontastraea,peresi,
IUI,30,3,2034,Gyrosmilia,interrupta,
IUI,30,3,2035,Gyrosmilia,interrupta,
IUI,30,3,2036,Gyrosmilia,interrupta,
IUI,30,3,2037,Montipora,informis,
IUI,30,3,2038,Stylophora,pistillata,
IUI,30,3,2039,Astreopora,myriophthalma,
IUI,30,3,2040,Gyrosmilia,interrupta,
IUI,30,3,2041,Gyrosmilia,interrupta,
IUI,30,3,2042,Favites,vasta,
IUI,30,3,2043,Dipsastraea,favus,
IUI,30,3,2044,Stylophora,sp.,
IUI,30,3,2045,Stylophora,subseriata,
IUI,30,3,2046,Millepora,exaesa,
IUI,30,3,2047,Gyrosmilia,interrupta,
IUI,30,3,2048,Gyrosmilia,interrupta,
IUI,30,3,2049,Gyrosmilia,interrupta,
IUI,30,3,2050,Montipora,cryptus,
IUI,30,3,2051,Paramontastraea,peresi,
IUI,30,3,2052,Dipsastraea,favus,
IUI,30,3,2053,Gyrosmilia,interrupta,
IUI,30,3,2054,Dipsastraea,favus,
IUI,30,3,2055,Cyphastrea,microphthalma,
IUI,30,3,2056,Turbinaria ,reniformis,
IUI,30,3,2057,Montipora,informis,
IUI,30,3,2058,Montipora,cryptus,
IUI,30,3,2059,Porites,solida,
IUI,30,3,2060,Leptastrea,purpurea,
IUI,30,3,2061,Goniastrea,pectinata,
IUI,30,3,2062,Stylophora,pistillata,
IUI,30,3,2063,Dipsastraea,favus,
IUI,30,3,2064,Gyrosmilia,interrupta,
IUI,30,3,2065,Goniastrea,pectinata,
IUI,30,3,2066,Montipora,verrucosa,
IUI,30,3,2067,Gyrosmilia,interrupta,
IUI,30,3,2068,Gyrosmilia,interrupta,
IUI,30,3,2069,Montipora,danae,
IUI,30,3,2070,Gyrosmilia,interrupta,
IUI,30,3,2071,Gyrosmilia,interrupta,
IUI,30,3,2072,Gyrosmilia,interrupta,
IUI,30,3,2073,Gyrosmilia,interrupta,
IUI,30,3,2074,Stylocoeniella,guentheri,
IUI,30,3,2075,Dipsastraea,favus,
IUI,30,3,2076,Gyrosmilia,interrupta,
IUI,30,3,2077,Siderastrea,savignyana,
IUI,30,3,2078,Gyrosmilia,interrupta,
IUI,30,3,2079,Gyrosmilia,interrupta,
IUI,30,3,2080,Montipora,verrucosa,
IUI,30,3,2081,Gyrosmilia,interrupta,
IUI,30,4,2082,Echinopora,forskaliana,
IUI,30,4,2083,Stylophora,sp.,too small to id
IUI,30,4,2084,Gyrosmilia,interrupta,
IUI,30,4,2085,Gyrosmilia,interrupta,
IUI,30,4,2086,Gyrosmilia,interrupta,
IUI,30,4,2087,Acropora,valida,
IUI,30,4,2088,Cyphastrea,microphthalma,
IUI,30,4,2089,Montipora,venosa,
IUI,30,4,2090,Dipsastraea,sp.,too small to id
IUI,30,4,2091,Coscinaraea,monile,
IUI,30,4,2092,merulinid,,too small to id
IUI,30,4,2093,Dipsastraea,danae,
IUI,30,4,2094,Gyrosmilia,interrupta,
IUI,30,4,2095,Gyrosmilia,interrupta,
IUI,30,4,2096,Gyrosmilia,interrupta,
IUI,30,4,2097,xeniid,Octocorallia,Octocorallia
IUI,30,4,2098,xeniid,Octocorallia,Octocorallia
IUI,30,4,2099,xeniid,Octocorallia,Octocorallia
IUI,30,4,2100,merulinid,,
IUI,30,4,2101,Rhytisma,Octocorallia,Octocorallia
IUI,30,4,2102,Echinopora,fruticulosa,
IUI,30,4,2103,Echinopora,fruticulosa,
IUI,30,4,2104,Stylophora,pistillata,
IUI,30,4,2105,Gyrosmilia,interrupta,
IUI,30,4,2106,Psammocora,profundacella,
IUI,30,4,2107,Gyrosmilia,interrupta,
IUI,30,4,2108,Echinopora,fruticulosa,
IUI,30,4,2109,Montipora,verrucosa,
IUI,30,4,2110,Dipsastraea,danae,
IUI,30,4,2111,Gyrosmilia,interrupta,
IUI,30,4,2112,Porites,lutea,
IUI,30,4,2113,xeniid,Octocorallia,Octocorallia
IUI,30,4,2114,Leptoseris,yabei,
IUI,30,4,2115,Porites,sp.,
IUI,30,4,2116,Paramontastraea,peresi,
IUI,30,4,2117,Gyrosmilia,interrupta,
IUI,30,4,2118,Gyrosmilia,interrupta,
IUI,30,4,2119,Cyphastrea,serailia,
IUI,30,4,2120,Montipora,verrucosa,
IUI,30,4,2121,Acropora,squarrosa,
IUI,30,4,2122,Acropora,squarrosa,
IUI,30,4,2123,Dipsastraea,favus,
IUI,30,4,2124,Dipsastraea,matthai,
IUI,30,4,2125,Favites,abdita,
IUI,30,4,2126,Sinularia,Octocorallia,Octocorallia
IUI,30,4,2127,Stylophora,pistillata,
IUI,30,4,2128,Porites,lutea,
IUI,30,4,2129,Cyphastrea,sp.,
IUI,30,4,2130,Gyrosmilia,interrupta,
IUI,30,4,2131,Porites,solida,
IUI,30,4,2132,Dipsastraea,pallida,
IUI,30,4,2133,Stylophora,pistillata,
IUI,30,4,2134,Millepora,exaesa,
IUI,30,4,2135,Dipsastraea,favus,
IUI,30,4,2136,Favites,halicora,
IUI,30,4,2137,Paramontastraea,peresi,
IUI,30,4,2138,Gyrosmilia,interrupta,
IUI,30,4,2139,Leptoseris,yabei,
IUI,30,4,2140,Montipora,cryptus,
IUI,30,4,2141,Gyrosmilia,interrupta,
IUI,30,4,2142,Gyrosmilia,interrupta,
IUI,30,4,2143,xeniid,Octocorallia,Octocorallia
IUI,30,4,2144,xeniid,Octocorallia,Octocorallia
IUI,30,4,2145,Acropora,valida,
IUI,30,4,2146,Acropora,valida,
IUI,30,4,2147,Acropora,squarrosa,
IUI,30,4,2148,Leptoseris,yabei,
IUI,30,4,2149,Rhytisma,Octocorallia,Octocorallia
IUI,30,4,2150,Porites,fontanesii,
IUI,30,4,2151,Psammocora,profundacella,
IUI,30,4,2152,Dipsastraea,favus,
IUI,30,4,2153,Favites,halicora,
IUI,30,4,2154,xeniid,Octocorallia,Octocorallia
IUI,30,4,2155,xeniid,Octocorallia,Octocorallia
IUI,30,4,2156,Lytophyton,Octocorallia,Octocorallia
IUI,30,4,2157,Gyrosmilia,interrupta,
IUI,30,4,2158,Gyrosmilia,interrupta,
IUI,30,4,2159,Porites,solida,
IUI,30,4,2160,Porites,lobata,
IUI,30,4,2161,Dipsastraea,laxa,
IUI,30,4,2162,Gyrosmilia,interrupta,
IUI,30,4,2163,Acropora,variolosa,
IUI,30,4,2164,Montipora,verrucosa,
IUI,30,4,2165,Siderastrea,savignyana,
IUI,30,4,2166,Gardinoseris,planulata,
IUI,30,4,2167,Lytophyton,Octocorallia,Octocorallia
IUI,30,4,2168,Blastomussa,merleti,
IUI,30,4,2169,Porites,lutea,
IUI,30,4,2170,Gyrosmilia,interrupta,
IUI,30,4,2171,Gyrosmilia,interrupta,
IUI,30,4,2172,Gyrosmilia,interrupta,
IUI,30,4,2173,Stylocoeniella,guentheri,
IUI,30,4,2174,Dipsastraea,favus,
IUI,30,4,2175,Platygyra,crosslandi,
IUI,30,4,2176,Porites,sp.,too small to id
IUI,30,4,2177,Acropora,squarrosa,
IUI,30,4,2178,Acropora,eurystoma,
IUI,30,4,2179,Rhytisma,Octocorallia,Octocorallia
IUI,30,4,2180,Porites,lutea,
IUI,30,4,2181,xeniid,Octocorallia,Octocorallia
IUI,30,4,2182,xeniid,Octocorallia,Octocorallia
IUI,30,4,2183,Leptastrea,inaequalis,
IUI,30,4,2184,Porites,lutea,
IUI,30,4,2185,Echinophyllia,aspera,
IUI,30,4,2186,Echinopora,forskaliana,
IUI,30,4,2187,Psammocora,profundacella,
IUI,30,4,2188,Porites,solida,
IUI,30,4,2189,Sarcophyton,Octocorallia,Octocorallia
IUI,30,4,2190,xeniid,Octocorallia,Octocorallia
IUI,30,4,2191,Montipora,verrucosa,
IUI,30,4,2192,Acropora,valida,
IUI,30,4,2193,Leptastrea,purpurea,
IUI,30,4,2194,Paramontastraea,peresi,
IUI,30,4,2195,Paramontastraea,peresi,
IUI,30,4,2196,Paramontastraea,peresi,
IUI,30,4,2197,Rhizopsammia,wettsteini,
IUI,30,4,2198,Acropora,valida,
IUI,30,4,2199,Porites,lutea,
IUI,30,4,2200,Rhytisma,Octocorallia,Octocorallia
IUI,30,4,2201,Rhytisma,Octocorallia,Octocorallia
IUI,30,4,2202,Porites,nodifera,
IUI,30,4,2203,Rhizopsammia,wettsteini,
IUI,30,4,2204,merulinid,,too small to id
IUI,30,4,2205,Rhytisma,Octocorallia,Octocorallia
IUI,30,4,2206,Gyrosmilia,interrupta,
IUI,30,4,2207,Gyrosmilia,interrupta,
IUI,30,4,2208,Psammocora,profundacella,
IUI,30,4,2209,Gyrosmilia,interrupta,
IUI,30,4,2210,Gyrosmilia,interrupta,
IUI,30,4,2211,Gyrosmilia,interrupta,
IUI,30,4,2212,Gyrosmilia,interrupta,
IUI,30,4,2213,Gyrosmilia,interrupta,
IUI,30,4,2214,Gyrosmilia,interrupta,
IUI,30,4,2215,xeniid,Octocorallia,Octocorallia
IUI,30,4,2216,Acropora,valida,
IUI,30,4,2217,Dipsastraea,favus,
IUI,30,4,2218,Dipsastraea,danae,
IUI,30,4,2219,Montipora,venosa,
IUI,30,4,2220,Montipora,informis,
IUI,30,4,2221,Porites,,too small to id
IUI,30,4,2222,Sclerophyllia,margariticola,
IUI,30,4,2223,Gyrosmilia,interrupta,
IUI,30,4,2224,Acropora,variolosa,
IUI,30,4,2225,Coscinaraea,monile,
IUI,30,4,2226,Porites,lobata,
IUI,30,4,2227,xeniid,Octocorallia,Octocorallia
IUI,30,4,2228,Briareum,Octocorallia,Octocorallia
IUI,30,4,2229,Gyrosmilia,interrupta,
IUI,30,4,2230,Gyrosmilia,interrupta,
IUI,30,4,2231,Siderastrea,savignyana,
IUI,30,5,2232,Paramontastraea,peresi,
IUI,30,5,2233,Platygyra,crosslandi,
IUI,30,5,2234,Cyphastrea,microphthalma,
IUI,30,5,2235,Gyrosmilia,interrupta,
IUI,30,5,2236,Acropora,squarrosa,
IUI,30,5,2237,Stylophora,pistillata,
IUI,30,5,2238,Dipsastraea,danae,
IUI,30,5,2239,Paramontastraea,peresi,
IUI,30,5,2240,Gyrosmilia,interrupta,
IUI,30,5,2241,Gyrosmilia,interrupta,
IUI,30,5,2242,xeniid,Octocorallia,Octocorallia
IUI,30,5,2243,xeniid,Octocorallia,Octocorallia
IUI,30,5,2244,xeniid,Octocorallia,Octocorallia
IUI,30,5,2245,Astreopora,gracilis,
IUI,30,5,2246,Leptastrea,inaequalis,
IUI,30,5,2247,Acanthastrea,echinata,
IUI,30,5,2248,Dipsastraea,favus,
IUI,30,5,2249,Gyrosmilia,interrupta,
IUI,30,5,2250,Millepora,exaesa,
IUI,30,5,2251,Gyrosmilia,interrupta,
IUI,30,5,2252,Favites,abdita,
IUI,30,5,2253,Rhytisma,Octocorallia,Octocorallia
IUI,30,5,2254,Gyrosmilia,interrupta,
IUI,30,5,2255,Gyrosmilia,interrupta,
IUI,30,5,2256,Gyrosmilia,interrupta,
IUI,30,5,2257,Gyrosmilia,interrupta,
IUI,30,5,2258,Gyrosmilia,interrupta,
IUI,30,5,2259,Caulastraea,tumida,
IUI,30,5,2260,Porites,nodifera,
IUI,30,5,2261,Dipsastraea,favus,
IUI,30,5,2262,Dipsastraea,danae,
IUI,30,5,2263,Gyrosmilia,interrupta,
IUI,30,5,2264,Gyrosmilia,interrupta,
IUI,30,5,2265,Gyrosmilia,interrupta,
IUI,30,5,2266,Gyrosmilia,interrupta,
IUI,30,5,2267,Sclerophyllia,margariticola,
IUI,30,5,2268,Galaxea,fascicularis,
IUI,30,5,2269,xeniid,Octocorallia,Octocorallia
IUI,30,5,2270,xeniid,Octocorallia,Octocorallia
IUI,30,5,2271,xeniid,Octocorallia,Octocorallia
IUI,30,5,2272,Gyrosmilia,interrupta,
IUI,30,5,2273,xeniid,Octocorallia,Octocorallia
IUI,30,5,2274,xeniid,Octocorallia,Octocorallia
IUI,30,5,2275,xeniid,Octocorallia,Octocorallia
IUI,30,5,2276,xeniid,Octocorallia,Octocorallia
IUI,30,5,2277,Gyrosmilia,interrupta,
IUI,30,5,2278,Gyrosmilia,interrupta,
IUI,30,5,2279,Gyrosmilia,interrupta,
IUI,30,5,2280,Gyrosmilia,interrupta,
IUI,30,5,2281,Gyrosmilia,interrupta,
IUI,30,5,2282,Millepora,exaesa,
IUI,30,5,2283,Stylophora,pistillata,
IUI,30,5,2284,Acanthastrea,echinata,
IUI,30,5,2285,Alveopora,ocellata,
IUI,30,5,2286,Leptoseris,yabei,
IUI,30,5,2287,Galaxea,fascicularis,
IUI,30,5,2288,Dipsastraea,pallida,
IUI,30,5,2289,Montipora,verrucosa,
IUI,30,5,2290,Leptoseris,yabei,
IUI,30,5,2291,Porites,solida,
IUI,30,5,2292,Acropora,variolosa,
IUI,30,5,2293,Coscinaraea,monile,
IUI,30,5,2294,Platygyra,crosslandi,
IUI,30,5,2295,Montipora,verrucosa,
IUI,30,5,2296,Porites,lutea,
IUI,30,5,2297,xeniid,Octocorallia,Octocorallia
IUI,30,5,2298,xeniid,Octocorallia,Octocorallia
IUI,30,5,2299,Briareum,Octocorallia,Octocorallia
IUI,30,5,2300,Favites,halicora,
IUI,30,5,2301,Gyrosmilia,interrupta,
IUI,30,5,2302,Gyrosmilia,interrupta,
IUI,30,5,2303,Gyrosmilia,interrupta,
IUI,30,5,2304,Gyrosmilia,interrupta,
IUI,30,5,2305,Briareum,Octocorallia,Octocorallia
IUI,30,5,2306,Sinularia,Octocorallia,Octocorallia
IUI,30,5,2307,Acropora,valida,
IUI,30,5,2308,Montipora,tuberculosa,
IUI,30,5,2309,Gyrosmilia,interrupta,
IUI,30,5,2310,Acropora,variolosa,
IUI,30,5,2311,Stylophora,pistillata,
IUI,30,5,2312,Gyrosmilia,interrupta,
IUI,30,5,2313,Gyrosmilia,interrupta,
IUI,30,5,2314,Gyrosmilia,interrupta,
IUI,30,5,2315,Gyrosmilia,interrupta,
IUI,30,5,2316,Gyrosmilia,interrupta,
IUI,30,5,2317,Gyrosmilia,interrupta,
IUI,30,5,2318,Gyrosmilia,interrupta,
IUI,30,5,2319,Gyrosmilia,interrupta,
IUI,30,5,2320,Gyrosmilia,interrupta,
IUI,30,5,2321,xeniid,Octocorallia,Octocorallia
IUI,30,5,2322,xeniid,Octocorallia,Octocorallia
IUI,30,5,2323,xeniid,Octocorallia,Octocorallia
IUI,30,5,2324,Cyphastrea,serailia,
IUI,30,5,2325,Acropora,sp.,too small to id
IUI,30,5,2326,Cyphastrea,serailia,
IUI,30,5,2327,Paramontastraea,peresi,
IUI,30,5,2328,Dipsastraea,albida,
IUI,30,5,2329,Favites,sp.,
IUI,30,5,2330,Dipsastraea,sp.,too small to id
IUI,30,5,2331,Dipsastraea,favus,
IUI,30,5,2332,Echinopora,forskaliana,
IUI,30,5,2333,Acropora,squarrosa,
IUI,30,5,2334,Stylocoeniella,guentheri,
IUI,30,5,2335,Millepora,exaesa,
IUI,30,5,2336,Montipora,verrucosa,
IUI,30,5,2337,Dipsastraea,favus,
IUI,30,5,2338,Sarcophyton,Octocorallia,Octocorallia
IUI,30,5,2339,Gyrosmilia,interrupta,
IUI,30,5,2340,Gyrosmilia,interrupta,
IUI,30,5,2341,Stylophora,pistillata,
IUI,30,5,2342,Favites,halicora,
IUI,30,5,2343,Leptoseris,yabei,
IUI,30,5,2344,Millepora,exaesa,
IUI,30,5,2345,Porites,solida,
IUI,30,5,2346,Porites,solida,
IUI,30,5,2347,Porites,lutea,
IUI,30,5,2348,Stylophora,pistillata,
IUI,30,5,2349,Leptastrea,purpurea,
IUI,30,5,2350,Dipsastraea,sp.,too small to id
IUI,30,5,2351,Acropora,squarrosa,
IUI,30,5,2352,Montipora,verrucosa,
IUI,30,5,2353,xeniid,Octocorallia,Octocorallia
IUI,30,5,2354,Gyrosmilia,interrupta,
IUI,30,5,2355,Gyrosmilia,interrupta,
IUI,30,5,2356,Montipora,venosa,
IUI,30,5,2357,Favites,micropentagonus,
IUI,30,5,2358,Porites,,too small to id
IUI,30,5,2359,Leptoseris,yabei,
IUI,30,5,2360,Dipsastraea,laxa,
IUI,30,5,2361,Stylocoeniella,guentheri,
IUI,30,5,2362,Gyrosmilia,interrupta,
IUI,30,5,2363,Rhytisma,Octocorallia,Octocorallia
IUI,30,5,2364,Gyrosmilia,interrupta,
IUI,30,5,2365,Dipsastraea,favus,
IUI,30,5,2366,Rhytisma,Octocorallia,Octocorallia
IUI,30,5,2367,Gyrosmilia,interrupta,
IUI,30,5,2368,Gyrosmilia,interrupta,
